,timestamp_start,start_x,start_y,start_z,timestamp_end,end_x,end_y,end_z,target_size
1,2024-12-25 14:36:22.215325,0.0,-0.3,3.6739403974420595e-17,,0.0,1.1021821192326179e-17,0.18,0.01
2,2024-12-25 14:36:33.138140,0.0,1.1021821192326179e-17,0.18,,0.0,0.3,0.0,0.12666666666666665
3,2024-12-25 14:36:44.692570,0.0,0.3,0.0,,0.0,-0.12999999999999995,0.22516660498395408,0.07999999999999999
4,2024-12-25 14:36:56.153345,0.0,-0.12999999999999995,0.22516660498395408,,0.0,-5.143516556418884e-17,-0.28,0.12666666666666665
5,2024-12-25 14:37:07.692877,0.0,-5.143516556418884e-17,-0.28,,0.0,0.2598076211353316,0.14999999999999997,0.056666666666666664
6,2024-12-25 14:37:19.106558,0.0,0.2598076211353316,0.14999999999999997,,0.0,-0.15000000000000013,-0.2598076211353315,0.12666666666666665
7,2024-12-25 14:37:30.613454,0.0,-0.15000000000000013,-0.2598076211353315,,0.0,0.24248711305964285,0.13999999999999999,0.03333333333333333
8,2024-12-25 14:37:42.033379,0.0,0.24248711305964285,0.13999999999999999,,0.0,-4.041334437186265e-17,-0.22,0.01
9,2024-12-25 14:37:53.579062,0.0,-4.041334437186265e-17,-0.22,,0.0,-0.07999999999999996,0.13856406460551018,0.056666666666666664
10,2024-12-25 14:38:05.048531,0.0,-0.07999999999999996,0.13856406460551018,,0.0,0.08000000000000002,-0.13856406460551018,0.056666666666666664
