,timestamp_start,start_x,start_y,start_z,timestamp_end,end_x,end_y,end_z,target_size
1,2025-01-29 22:28:12.829858,0.5324450000000001,-0.27,0.9930000000000001,,0.0,0.08660254037844387,0.04999999999999999,0.025
2,2025-01-29 22:28:14.530653,0.0,0.08660254037844387,0.04999999999999999,2025-01-29 22:28:14.929386,0.0,-0.08660254037844385,-0.05000000000000001,0.025
3,2025-01-29 22:28:14.930238,0.0,-0.08660254037844385,-0.05000000000000001,2025-01-29 22:28:15.231785,0.0,0.05000000000000001,0.08660254037844385,0.025
4,2025-01-29 22:28:15.232643,0.0,0.05000000000000001,0.08660254037844385,2025-01-29 22:28:15.555302,0.0,-0.05000000000000004,-0.08660254037844382,0.025
5,2025-01-29 22:28:15.556156,0.0,-0.05000000000000004,-0.08660254037844382,2025-01-29 22:28:15.864437,0.0,6.1232339957367656e-18,0.09999999999999999,0.025
6,2025-01-29 22:28:15.865286,0.0,6.1232339957367656e-18,0.09999999999999999,2025-01-29 22:28:16.209314,0.0,-1.8369701987210294e-17,-0.09999999999999999,0.025
7,2025-01-29 22:28:16.210178,0.0,-1.8369701987210294e-17,-0.09999999999999999,2025-01-29 22:28:16.555806,0.0,-0.049999999999999975,0.08660254037844387,0.025
8,2025-01-29 22:28:16.556698,0.0,-0.049999999999999975,0.08660254037844387,2025-01-29 22:28:16.900563,0.0,0.05000000000000001,-0.08660254037844385,0.025
9,2025-01-29 22:28:16.901381,0.0,0.05000000000000001,-0.08660254037844385,2025-01-29 22:28:17.269195,0.0,-0.08660254037844387,0.04999999999999999,0.025
10,2025-01-29 22:28:17.270028,0.0,-0.08660254037844387,0.04999999999999999,2025-01-29 22:28:17.612840,0.0,0.08660254037844382,-0.05000000000000004,0.025
11,2025-01-29 22:28:17.613668,0.0,0.08660254037844382,-0.05000000000000004,2025-01-29 22:28:17.956383,0.0,-0.09999999999999999,1.2246467991473531e-17,0.025
12,2025-01-29 22:28:17.957213,0.0,-0.09999999999999999,1.2246467991473531e-17,2025-01-29 22:28:18.863098,0.0,0.09999999999999999,-2.4492935982947062e-17,0.025
13,2025-01-29 22:28:18.863899,0.0,0.09999999999999999,-2.4492935982947062e-17,2025-01-29 22:28:19.204573,0.0,0.17320508075688773,0.09999999999999998,0.025
14,2025-01-29 22:28:19.205385,0.0,0.17320508075688773,0.09999999999999998,2025-01-29 22:28:19.591765,0.0,-0.1732050807568877,-0.10000000000000002,0.025
15,2025-01-29 22:28:19.592583,0.0,-0.1732050807568877,-0.10000000000000002,2025-01-29 22:28:20.663224,0.0,0.10000000000000002,0.1732050807568877,0.025
16,2025-01-29 22:28:20.664029,0.0,0.10000000000000002,0.1732050807568877,2025-01-29 22:28:21.051378,0.0,-0.10000000000000007,-0.17320508075688765,0.025
17,2025-01-29 22:28:21.052182,0.0,-0.10000000000000007,-0.17320508075688765,2025-01-29 22:28:21.395600,0.0,1.2246467991473531e-17,0.19999999999999998,0.025
18,2025-01-29 22:28:21.396393,0.0,1.2246467991473531e-17,0.19999999999999998,2025-01-29 22:28:21.784592,0.0,-3.673940397442059e-17,-0.19999999999999998,0.025
19,2025-01-29 22:28:21.785385,0.0,-3.673940397442059e-17,-0.19999999999999998,,0.0,-0.09999999999999995,0.17320508075688773,0.025
20,2025-01-29 22:28:23.683144,0.0,-0.09999999999999995,0.17320508075688773,2025-01-29 22:28:24.115378,0.0,0.10000000000000002,-0.1732050807568877,0.025
21,2025-01-29 22:28:24.116180,0.0,0.10000000000000002,-0.1732050807568877,,0.0,-0.17320508075688773,0.09999999999999998,0.025
22,2025-01-29 22:28:25.946449,0.0,-0.17320508075688773,0.09999999999999998,2025-01-29 22:28:26.377755,0.0,0.17320508075688765,-0.10000000000000007,0.025
23,2025-01-29 22:28:26.378562,0.0,0.17320508075688765,-0.10000000000000007,2025-01-29 22:28:26.768320,0.0,-0.19999999999999998,2.4492935982947062e-17,0.025
24,2025-01-29 22:28:26.769122,0.0,-0.19999999999999998,2.4492935982947062e-17,2025-01-29 22:28:27.202148,0.0,0.19999999999999998,-4.8985871965894125e-17,0.025
25,2025-01-29 22:28:27.202947,0.0,0.19999999999999998,-4.8985871965894125e-17,2025-01-29 22:28:27.568266,0.0,0.2598076211353316,0.14999999999999997,0.025
26,2025-01-29 22:28:27.569075,0.0,0.2598076211353316,0.14999999999999997,2025-01-29 22:28:27.956715,0.0,-0.25980762113533157,-0.15000000000000002,0.025
27,2025-01-29 22:28:27.957518,0.0,-0.25980762113533157,-0.15000000000000002,2025-01-29 22:28:28.574659,0.0,0.15000000000000002,0.25980762113533157,0.025
28,2025-01-29 22:28:28.575466,0.0,0.15000000000000002,0.25980762113533157,2025-01-29 22:28:29.286516,0.0,-0.15000000000000013,-0.2598076211353315,0.025
29,2025-01-29 22:28:29.287309,0.0,-0.15000000000000013,-0.2598076211353315,2025-01-29 22:28:29.722899,0.0,1.8369701987210297e-17,0.3,0.025
30,2025-01-29 22:28:29.723702,0.0,1.8369701987210297e-17,0.3,,0.0,-5.510910596163089e-17,-0.3,0.025
31,2025-01-29 22:28:31.549761,0.0,-5.510910596163089e-17,-0.3,2025-01-29 22:28:31.962147,0.0,-0.14999999999999994,0.2598076211353316,0.025
32,2025-01-29 22:28:31.962959,0.0,-0.14999999999999994,0.2598076211353316,2025-01-29 22:28:32.368867,0.0,0.15000000000000002,-0.25980762113533157,0.025
33,2025-01-29 22:28:32.369684,0.0,0.15000000000000002,-0.25980762113533157,2025-01-29 22:28:32.846116,0.0,-0.2598076211353316,0.14999999999999997,0.025
