,timestamp_start,start_x,start_y,start_z,timestamp_end,end_x,end_y,end_z,target_size
1,2024-12-27 11:48:31.669929,0.0,-0.2727272727272727,3.3399458158564173e-17,2024-12-27 11:48:36.306873,0.0,-5.0099187237846263e-17,-0.2727272727272727,0.1
2,2024-12-27 11:48:36.307475,0.0,-5.0099187237846263e-17,-0.2727272727272727,2024-12-27 11:48:40.849439,0.0,-0.1909090909090909,2.3379620710994924e-17,0.06666666666666667
3,2024-12-27 11:48:40.850033,0.0,-0.1909090909090909,2.3379620710994924e-17,2024-12-27 11:48:45.273628,0.0,-5.0099187237846263e-17,-0.2727272727272727,0.05
4,2024-12-27 11:48:45.274230,0.0,-5.0099187237846263e-17,-0.2727272727272727,2024-12-27 11:48:49.088165,0.0,0.16533212254066557,0.09545454545454543,0.13333333333333333
5,2024-12-27 11:48:49.088816,0.0,0.16533212254066557,0.09545454545454543,2024-12-27 11:48:52.920249,0.0,-0.24545454545454545,3.005951234270776e-17,0.11666666666666667
6,2024-12-27 11:48:52.920889,0.0,-0.24545454545454545,3.005951234270776e-17,2024-12-27 11:48:56.939285,0.0,1.3359783263425671e-17,0.21818181818181817,0.13333333333333333
7,2024-12-27 11:48:56.939904,0.0,1.3359783263425671e-17,0.21818181818181817,2024-12-27 11:49:00.980543,0.0,0.05454545454545456,-0.09447549859466603,0.13333333333333333
8,2024-12-27 11:49:00.981155,0.0,0.05454545454545456,-0.09447549859466603,2024-12-27 11:49:05.954895,0.0,-0.14999999999999994,0.2598076211353316,0.08333333333333334
9,2024-12-27 11:49:05.955511,0.0,-0.14999999999999994,0.2598076211353316,2024-12-27 11:49:10.270804,0.0,-2.0039674895138505e-17,-0.10909090909090909,0.08333333333333334
10,2024-12-27 11:49:10.271485,0.0,-2.0039674895138505e-17,-0.10909090909090909,2024-12-27 11:49:14.220585,0.0,-0.2727272727272727,3.3399458158564173e-17,0.08333333333333334
11,2024-12-27 11:49:14.221180,0.0,-0.2727272727272727,3.3399458158564173e-17,2024-12-27 11:49:18.381333,0.0,0.06818181818181819,-0.11809437324333252,0.06666666666666667
12,2024-12-27 11:49:18.381983,0.0,0.06818181818181819,-0.11809437324333252,2024-12-27 11:49:22.744342,0.0,1.502975617135388e-17,0.24545454545454545,0.11666666666666667
13,2024-12-27 11:49:22.744992,0.0,1.502975617135388e-17,0.24545454545454545,2024-12-27 11:49:27.173946,0.0,-2.5049593618923132e-17,-0.13636363636363635,0.05
14,2024-12-27 11:49:27.174548,0.0,-2.5049593618923132e-17,-0.13636363636363635,2024-12-27 11:49:31.403972,0.0,1.502975617135388e-17,0.24545454545454545,0.1
15,2024-12-27 11:49:31.404573,0.0,1.502975617135388e-17,0.24545454545454545,2024-12-27 11:49:36.044554,0.0,-0.13636363636363646,-0.236188746486665,0.05
16,2024-12-27 11:49:36.045156,0.0,-0.13636363636363646,-0.236188746486665,2024-12-27 11:49:39.988859,0.0,0.07085662394599954,0.0409090909090909,0.1
17,2024-12-27 11:49:39.989550,0.0,0.07085662394599954,0.0409090909090909,2024-12-27 11:49:43.552295,0.0,-0.02727272727272726,0.047237749297333015,0.08333333333333334
18,2024-12-27 11:49:43.552997,0.0,-0.02727272727272726,0.047237749297333015,2024-12-27 11:49:47.635247,0.0,0.2125698718379985,-0.12272727272727284,0.11666666666666667
19,2024-12-27 11:49:47.635862,0.0,0.2125698718379985,-0.12272727272727284,2024-12-27 11:49:51.722557,0.0,-0.10909090909090909,1.3359783263425671e-17,0.1
20,2024-12-27 11:49:51.723197,0.0,-0.10909090909090909,1.3359783263425671e-17,2024-12-27 11:49:56.423930,0.0,0.2598076211353316,0.14999999999999997,0.05
21,2024-12-27 11:49:56.424582,0.0,0.2598076211353316,0.14999999999999997,2024-12-27 11:50:01.860717,0.0,-0.2598076211353316,0.14999999999999997,0.05
22,2024-12-27 11:50:01.861310,0.0,-0.2598076211353316,0.14999999999999997,2024-12-27 11:50:07.090018,0.0,0.3,0.0,0.05
23,2024-12-27 11:50:07.090625,0.0,0.3,0.0,2024-12-27 11:50:11.289034,0.0,1.8369701987210297e-17,0.3,0.13333333333333333
24,2024-12-27 11:50:11.289684,0.0,1.8369701987210297e-17,0.3,2024-12-27 11:50:15.396719,0.0,0.24545454545454545,0.0,0.11666666666666667
25,2024-12-27 11:50:15.397334,0.0,0.24545454545454545,0.0,2024-12-27 11:50:19.586062,0.0,-0.12272727272727267,0.21256987183799858,0.11666666666666667
26,2024-12-27 11:50:19.586723,0.0,-0.12272727272727267,0.21256987183799858,2024-12-27 11:50:24.059126,0.0,-3.5069431066492384e-17,-0.1909090909090909,0.06666666666666667
27,2024-12-27 11:50:24.059754,0.0,-3.5069431066492384e-17,-0.1909090909090909,2024-12-27 11:50:28.203211,0.0,1.3359783263425671e-17,0.21818181818181817,0.1
28,2024-12-27 11:50:28.203843,0.0,1.3359783263425671e-17,0.21818181818181817,2024-12-27 11:50:32.366125,0.0,-0.23618874648666505,-0.13636363636363638,0.11666666666666667
29,2024-12-27 11:50:32.366742,0.0,-0.23618874648666505,-0.13636363636363638,2024-12-27 11:50:36.199306,0.0,0.13636363636363635,0.0,0.1
30,2024-12-27 11:50:36.199937,0.0,0.13636363636363635,0.0,2024-12-27 11:50:40.718731,0.0,-0.2727272727272727,3.3399458158564173e-17,0.05
31,2024-12-27 11:50:40.719331,0.0,-0.2727272727272727,3.3399458158564173e-17,2024-12-27 11:50:44.817956,0.0,0.2125698718379985,-0.12272727272727284,0.11666666666666667
32,2024-12-27 11:50:44.818553,0.0,0.2125698718379985,-0.12272727272727284,2024-12-27 11:50:48.903498,0.0,-0.11809437324333252,-0.06818181818181819,0.08333333333333334
33,2024-12-27 11:50:48.904127,0.0,-0.11809437324333252,-0.06818181818181819,2024-12-27 11:50:52.771035,0.0,1.502975617135388e-17,0.24545454545454545,0.13333333333333333
34,2024-12-27 11:50:52.771640,0.0,1.502975617135388e-17,0.24545454545454545,2024-12-27 11:50:57.732925,0.0,-0.16533212254066554,-0.09545454545454547,0.05
35,2024-12-27 11:50:57.733524,0.0,-0.16533212254066554,-0.09545454545454547,2024-12-27 11:51:02.599189,0.0,-0.12272727272727267,0.21256987183799858,0.06666666666666667
36,2024-12-27 11:51:02.599852,0.0,-0.12272727272727267,0.21256987183799858,2024-12-27 11:51:07.184830,0.0,-0.10909090909090918,-0.188950997189332,0.05
37,2024-12-27 11:51:07.185454,0.0,-0.10909090909090918,-0.188950997189332,2024-12-27 11:51:12.032432,0.0,6.6798916317128356e-18,0.10909090909090909,0.05
38,2024-12-27 11:51:12.033090,0.0,6.6798916317128356e-18,0.10909090909090909,2024-12-27 11:51:16.011786,0.0,-0.21256987183799855,-0.12272727272727275,0.08333333333333334
39,2024-12-27 11:51:16.012416,0.0,-0.21256987183799855,-0.12272727272727275,2024-12-27 11:51:20.128043,0.0,0.14171324789199902,-0.08181818181818189,0.06666666666666667
40,2024-12-27 11:51:20.128665,0.0,0.14171324789199902,-0.08181818181818189,2024-12-27 11:51:23.955770,0.0,-0.13636363636363646,-0.236188746486665,0.08333333333333334
